target_id	length	eff_length	est_counts	tpm
FBtr0307201	2424	2250.89	331.697	21.7155
FBtr0074513	2623	2449.89	0	0
FBtr0343310	3098	2924.89	314.895	15.8649
FBtr0307200	2363	2189.89	802.408	53.9951
FBtr0305255	2815	2641.89	0	0
FBtr0305256	2914	2740.89	19.8384	1.06659
FBtr0329950	2833	2659.89	196.009	10.8591
FBtr0080148	2292	2118.89	1154.08	80.2619
FBtr0329949	3118	2944.89	12.0711	0.604031
FBtr0340223	3037	2863.89	0	0
FBtr0303844	4945	4771.89	868.289	26.8136
FBtr0071184	5144	4970.89	49.9587	1.48101
FBtr0303843	5594	5420.89	0	0
FBtr0303842	5165	4991.89	2.2866e-06	6.75004e-08
FBtr0085304	2179	2005.89	170.788	12.5467
FBtr0303269	1334	1160.89	26.6144	3.37837
FBtr0080498	2017	1843.89	0	0
FBtr0100220	2147	1973.89	25.297	1.88855
FBtr0342633	2014	1840.89	0	0
FBtr0080497	1879	1705.89	38.67	3.34045
FBtr0342632	1876	1702.89	41.4187	3.58419
FBtr0087945	2124	1950.89	0	0
FBtr0087944	1741	1567.89	18.7054	1.75806
FBtr0339242	4175	4001.89	92.2868	3.39826
FBtr0085046	3698	3524.89	1019.71	42.6299
FBtr0300075	1184	1010.89	3	0.43732
FBtr0301004	495	321.89	50	22.8899
FBtr0077639	3425	3251.89	0	0
FBtr0100468	6976	6802.89	0	0
FBtr0330213	3390	3216.89	0	0
FBtr0077638	3395	3221.89	0	0
FBtr0290238	3493	3319.89	0.0429015	0.00190428
FBtr0077637	3409	3235.89	0	0
FBtr0077640	3407	3233.89	0	0
FBtr0343782	3187	3013.89	0	0
FBtr0290237	3478	3304.89	10.9571	0.488563
FBtr0081596	2899	2725.89	0	0
FBtr0472596	2899	2725.89	0	0
FBtr0085650	2248	2074.89	1612	114.486
FBtr0079966	576	402.89	0	0
FBtr0339512	643	469.89	0	0
FBtr0080214	1211	1037.89	0	0
FBtr0452139	10594	10420.9	1.02791	0.0145356
FBtr0452138	13652	13478.9	0.738904	0.00807822
FBtr0084541	3924	3750.89	835	32.8045
FBtr0085667	1627	1453.89	1	0.101356
FBtr0071357	3310	3136.89	86.6013	4.06824
FBtr0339680	2984	2810.89	130.659	6.84977
FBtr0339679	3331	3157.89	0	0
FBtr0071450	2173	1999.89	0	0
FBtr0307487	2098	1924.89	213	16.3063
FBtr0071397	2108	1934.89	0	0
FBtr0334408	1275	1101.89	9	1.20361
FBtr0334409	1515	1341.89	0	0
FBtr0082956	506	332.89	0	0
FBtr0299754	4365	4191.89	3.21566e-08	1.13043e-09
FBtr0299764	5080	4906.89	15.2276	0.457306
FBtr0299763	4787	4613.89	5.12207e-08	1.63591e-09
FBtr0303100	4930	4756.89	6.26521	0.194086
FBtr0299755	5273	5099.89	7.77783e-08	2.2474e-09
FBtr0299760	4552	4378.89	56.6558	1.90661
FBtr0299757	5566	5392.89	4.36333	0.119228
FBtr0299762	4553	4379.89	42.2491	1.42146
FBtr0299759	4658	4484.89	59.6077	1.95854
FBtr0299761	4261	4087.89	6.51593e-05	2.34887e-06
FBtr0306698	3980	3806.89	22.6217	0.875664
FBtr0299765	5460	5286.89	3.9239	0.10937
FBtr0299758	4655	4481.89	0	0
FBtr0299756	4974	4800.89	14.0856	0.432349
FBtr0079925	1805	1631.89	2.01324	0.181797
FBtr0330403	565	391.89	15610.4	5869.91
FBtr0074027	1296	1122.89	47.6191	6.24922
FBtr0346628	3058	2884.89	111.13	5.67652
FBtr0076665	2337	2163.89	0	0
FBtr0076664	2355	2181.89	115.77	7.81888
FBtr0084364	3197	3023.89	0	0
FBtr0337069	1579	1405.89	0	0
FBtr0081186	1945	1771.89	0	0
FBtr0340324	1870	1696.89	9.17238	0.796544
FBtr0340323	1685	1511.89	167.828	16.3578
FBtr0081918	1964	1790.89	5609	461.528
FBtr0076597	792	618.89	181	43.097
FBtr0344992	938	764.89	0	0
FBtr0345352	2477	2303.89	0	0
FBtr0089324	2304	2130.89	1	0.0691545
FBtr0299960	1001	827.89	9	1.60196
FBtr0084441	1777	1603.89	0	0
FBtr0081139	667	493.89	0	0
FBtr0345210	1517	1343.89	0	0
FBtr0331698	1382	1208.89	38	4.63211
FBtr0331699	1473	1299.89	0	0
FBtr0100558	1900	1726.89	0	0
FBtr0100559	968	794.89	214	39.6724
FBtr0074804	6183	6009.89	2534.82	62.153
FBtr0074805	6790	6616.89	742.764	16.5416
FBtr0303996	5135	4961.89	110.176	3.27207
FBtr0303995	5095	4921.89	70.2405	2.10299
FBtr0079347	2256	2082.89	15.8364	1.1204
FBtr0079346	2993	2819.89	1658.71	86.6801
FBtr0307031	2943	2769.89	135.829	7.22623
FBtr0307032	8240	8066.89	14.4163	0.263348
FBtr0301403	2137	1963.89	558.279	41.8906
FBtr0079348	5830	5656.89	10.3969	0.270838
FBtr0307030	4789	4615.89	1878.29	59.9638
FBtr0301404	2110	1936.89	3366.24	256.107
FBtr0336929	1271	1097.89	0	0
FBtr0306384	1183	1009.89	0	0
FBtr0072102	1048	874.89	173	29.139
FBtr0072104	1254	1080.89	0	0
FBtr0072105	1138	964.89	0	0
FBtr0072103	1128	954.89	0	0
FBtr0332071	2650	2476.89	0	0
FBtr0332070	2618	2444.89	0	0
FBtr0072141	1116	942.89	1449	226.459
FBtr0085188	1239	1065.89	0	0
FBtr0081045	1317	1143.89	0	0
FBtr0087231	1682	1508.89	0	0
FBtr0087232	1683	1509.89	980	95.6451
FBtr0085419	1349	1175.89	368	46.1172
FBtr0087210	3169	2995.89	698.028	34.3343
FBtr0340020	4466	4292.89	661.972	22.7233
FBtr0083840	1525	1351.89	175	19.0756
FBtr0302277	6242	6068.89	110.769	2.68962
FBtr0302279	6363	6189.89	0	0
FBtr0302278	6200	6026.89	367.661	8.98951
FBtr0335284	1294	1120.89	0	0
FBtr0300792	3387	3213.89	360.858	16.5458
FBtr0070411	3175	3001.89	3300.14	162.002
FBtr0303287	3094	2920.89	355.305	17.9254
FBtr0088948	3374	3200.89	363.031	16.713
FBtr0088949	2485	2311.89	44.9041	2.8622
FBtr0088950	2699	2525.89	594.759	34.6983
FBtr0345382	2419	2245.89	0	0
FBtr0307509	2077	1903.89	0	0
FBtr0085458	725	551.89	549.635	146.759
FBtr0075861	1074	900.89	82	13.4129
FBtr0345341	1332	1158.89	0	0
FBtr0339565	1020	846.89	0	0
FBtr0081425	1688	1514.89	0	0
FBtr0084440	1267	1093.89	1	0.134713
FBtr0344893	15774	15600.9	2854.2	26.9598
FBtr0344894	15708	15534.9	991.804	9.40805
FBtr0086306	616	442.89	1	0.332725
FBtr0072156	2555	2381.89	261	16.1473
FBtr0071147	3751	3577.89	0	0
FBtr0071146	3737	3563.89	0	0
FBtr0309795	3686	3512.89	0	0
FBtr0071145	5696	5522.89	0	0
FBtr0310269	5683	5509.89	0	0
FBtr0309796	3612	3438.89	0	0
FBtr0089500	1938	1764.89	1.23538	0.103149
FBtr0301509	1657	1483.89	0	0
FBtr0346652	2304	2130.89	0	0
FBtr0082562	2876	2702.89	0	0
FBtr0082563	3421	3247.89	0	0
FBtr0082564	3859	3685.89	0	0
FBtr0331183	3859	3685.89	0	0
FBtr0309875	1689	1515.89	30.3446	2.94982
FBtr0071036	2161	1987.89	8.42326	0.62441
FBtr0071037	1802	1628.89	0	0
FBtr0309873	2158	1984.89	4.23217	0.314202
FBtr0309874	2794	2620.89	0	0
FBtr0334881	3068	2894.89	0	0
FBtr0339383	2235	2061.89	3.80379	0.271852
FBtr0088512	2240	2066.89	0.196212	0.0139891
FBtr0089766	1640	1466.89	43	4.31969
FBtr0335423	3274	3100.89	517.12	24.5746
FBtr0306244	3796	3622.89	29.202	1.18779
FBtr0335424	3377	3203.89	0	0
FBtr0083216	4414	4240.89	991.647	34.4573
FBtr0100595	3841	3667.89	63.5312	2.55242
FBtr0083215	4459	4285.89	1755.86	60.3712
FBtr0072576	2694	2520.89	761	44.4849
FBtr0335177	9645	9471.89	204.262	3.17784
FBtr0335178	9297	9123.89	2370.1	38.2797
FBtr0335182	9240	9066.89	78.24	1.2716
FBtr0335179	9240	9066.89	2990.1	48.5969
FBtr0347414	10101	9927.89	52.677	0.78189
FBtr0335181	9300	9126.89	608.971	9.83231
FBtr0335175	9714	9540.89	0	0
FBtr0335176	9600	9426.89	0	0
FBtr0335183	9186	9012.89	0	0
FBtr0347415	10506	10332.9	32.6098	0.465059
FBtr0335180	9389	9215.89	1527.04	24.4172
FBtr0079911	1965	1791.89	124.496	10.2383
FBtr0076115	1687	1513.89	0	0
FBtr0076114	1618	1444.89	258	26.3128
FBtr0114516	1336	1162.89	0	0
FBtr0085863	1114	940.89	298	46.6723
FBtr0306913	1526	1352.89	0	0
FBtr0344871	874	700.89	2	0.420496
FBtr0081033	1553	1379.89	0	0
FBtr0076889	941	767.89	111	21.3013
FBtr0087202	981	807.89	177.966	32.4614
FBtr0336970	2742	2568.89	7	0.401545
FBtr0071394	1541	1367.89	0	0
FBtr0071393	1514	1340.89	43.4236	4.77215
FBtr0343030	1807	1633.89	5.57642	0.502938
FBtr0088033	7431	7257.89	3413.61	69.3083
FBtr0332464	7780	7606.89	65.3887	1.26671
FBtr0075054	713	539.89	119.313	32.5659
FBtr0300688	2233	2059.89	7.71494	0.551913
FBtr0076366	1966	1792.89	178.285	14.6536
FBtr0305048	319	145.908	27	27.2688
FBtr0087579	1590	1416.89	13.8911	1.44471
FBtr0339964	1386	1212.89	4385.11	532.771
FBtr0331828	1806	1632.89	0	0
FBtr0076177	1652	1478.89	4	0.398571
FBtr0445183	2806	2632.89	344.008	19.2538
FBtr0445182	2158	1984.89	757.653	56.2491
FBtr0087646	1117	943.89	4	0.624483
FBtr0345801	1402	1228.89	0	0
FBtr0330717	1867	1693.89	0.00474775	0.000413033
FBtr0334162	1893	1719.89	44.4314	3.80689
FBtr0077739	1486	1312.89	2086.41	234.182
FBtr0330716	1860	1686.89	0.754709	0.0659287
FBtr0330718	1865	1691.89	157.659	13.7319
FBtr0302364	1332	1158.89	33.6988	4.28503
FBtr0074315	1782	1608.89	7.15062	0.654936
FBtr0085879	3333	3159.89	68.6394	3.20098
FBtr0300263	3496	3322.89	0	0
FBtr0085878	2405	2231.89	187.685	12.3919
FBtr0306692	3651	3477.89	0	0
FBtr0112866	7366	7192.89	54.0376	1.10707
FBtr0085885	3084	2910.89	0	0
FBtr0085888	3427	3253.89	0	0
FBtr0300267	3715	3541.89	30.0434	1.24996
FBtr0085881	3496	3322.89	0	0
FBtr0085882	2915	2741.89	0	0
FBtr0112864	3839	3665.89	5.76768	0.231848
FBtr0306693	3869	3695.89	21.5274	0.858329
FBtr0300268	3157	2983.89	0	0
FBtr0346192	3483	3309.89	3.4372	0.153029
FBtr0085887	2986	2812.89	38.0936	1.99563
FBtr0112865	3424	3250.89	209.547	9.49865
FBtr0300264	2592	2418.89	0	0
FBtr0300270	3128	2954.89	1.82303e-06	9.09147e-08
FBtr0085884	3026	2852.89	0	0
FBtr0300269	7770	7596.89	54.3052	1.05339
FBtr0300266	3496	3322.89	31.0016	1.37483
FBtr0300265	2391	2217.89	0	0
FBtr0085880	2979	2805.89	0	0
FBtr0085883	3821	3647.89	37.9146	1.5316
FBtr0085886	2846	2672.89	3.68748e-06	2.03297e-07
FBtr0076838	2394	2220.89	279	18.5122
FBtr0088063	2020	1846.89	462.213	36.8793
FBtr0074332	1950	1776.89	326.611	27.0864
FBtr0305899	2683	2509.89	140.389	8.24255
FBtr0347029	3669	3495.89	0	0
FBtr0346630	1269	1095.89	187.984	25.2776
FBtr0087927	1378	1204.89	0	0
FBtr0304124	438	264.908	3	1.66881
FBtr0340348	2159	1985.89	174	12.9115
FBtr0074071	2342	2168.89	0	0
FBtr0080330	2586	2412.89	668	40.7963
FBtr0346621	2633	2459.89	181.209	10.8554
FBtr0080700	2950	2776.89	8.7599	0.46486
FBtr0290134	10901	10727.9	3096	42.5274
FBtr0300951	904	730.89	0	0
FBtr0300952	967	793.89	3	0.556856
FBtr0082140	1384	1210.89	1751	213.09
FBtr0071620	1216	1042.89	1	0.1413
FBtr0330707	5240	5066.89	25.5267	0.742395
FBtr0088443	3690	3516.89	36.7058	1.53801
FBtr0088445	5854	5680.89	0	0
FBtr0088446	3214	3040.89	8.91356	0.431949
FBtr0330708	3908	3734.89	378.287	14.9254
FBtr0088444	3235	3061.89	8.22894e-05	3.96037e-06
FBtr0088447	6040	5866.89	47.5673	1.19476
FBtr0078617	569	395.89	0	0
FBtr0086903	1590	1416.89	1	0.104003
FBtr0082204	1002	828.89	234	41.6007
FBtr0340727	1174	1000.89	0	0
FBtr0074945	1693	1519.89	2203.16	213.607
FBtr0332126	2378	2204.89	8.49969	0.568065
FBtr0332124	3007	2833.89	0	0
FBtr0076503	2951	2777.89	144.169	7.64783
FBtr0332125	2161	1987.89	84.3313	6.25142
FBtr0074402	630	456.89	0	0
FBtr0084400	810	636.89	20	4.62751
FBtr0073850	2200	2026.89	438	31.8439
FBtr0080060	2214	2040.89	171.89	12.4112
FBtr0331667	2398	2224.89	0	0
FBtr0331668	2481	2307.89	24.6926	1.57664
FBtr0331666	2307	2133.89	0	0
FBtr0070736	1411	1237.89	1.00087	0.119146
FBtr0086821	2470	2296.89	0	0
FBtr0306717	619	445.89	13	4.29633
FBtr0415453	609	435.89	0	0
FBtr0086084	3498	3324.89	430.168	19.0653
FBtr0086086	3678	3504.89	86.8981	3.65357
FBtr0086085	3557	3383.89	374.934	16.3275
FBtr0080341	626	452.89	0	0
FBtr0303109	5149	4975.89	1223	36.219
FBtr0301338	5153	4979.89	0.0654344	0.00193628
FBtr0079628	5893	5719.89	24.3658	0.627734
FBtr0079625	5276	5102.89	6256.29	180.669
FBtr0301339	5788	5614.89	8.69621e-05	2.28229e-06
FBtr0303108	5249	5075.89	5.74713e-06	1.66848e-07
FBtr0332418	5246	5072.89	156.187	4.53704
FBtr0302147	5480	5306.89	176.805	4.90947
FBtr0302148	5627	5453.89	0.00514287	0.000138957
FBtr0079629	5311	5137.89	44.6303	1.28005
FBtr0079626	5276	5102.89	0.110611	0.0031942
FBtr0332416	5453	5279.89	636.54	17.7657
FBtr0332417	5246	5072.89	0	0
FBtr0080055	1405	1231.89	220	26.3168
FBtr0340455	5041	4867.89	311.644	9.43408
FBtr0340456	4228	4054.89	354.117	12.8691
FBtr0086504	5080	4906.89	740.679	22.2436
FBtr0340454	4330	4156.89	90.3553	3.20307
FBtr0086503	4267	4093.89	37.2051	1.33921
FBtr0087293	1761	1587.89	44.5006	4.12978
FBtr0306650	1501	1327.89	22.5792	2.5057
FBtr0087295	1806	1632.89	191.61	17.2919
FBtr0306649	1387	1213.89	173.201	21.0258
FBtr0302149	2112	1938.89	134.251	10.2034
FBtr0306651	1745	1571.89	707.816	66.356
FBtr0087294	1783	1609.89	0	0
FBtr0087292	1599	1425.89	334.043	34.5221
FBtr0089090	2818	2644.89	293.121	16.3313
FBtr0310536	2500	2326.89	55.4944	3.51443
FBtr0310537	2663	2489.89	62.3844	3.69214
FBtr0330172	1308	1134.89	0	0
FBtr0078522	1323	1149.89	0	0
FBtr0332369	2635	2461.89	0	0
FBtr0100381	1949	1775.89	304.63	25.2777
FBtr0079381	2668	2494.89	0	0
FBtr0079382	1980	1806.89	458.95	37.4296
FBtr0079383	2156	1982.89	10.784	0.801424
FBtr0100382	2143	1969.89	5.63692	0.421679
FBtr0083196	2629	2455.89	69.9248	4.1957
FBtr0083194	2617	2443.89	0.000141835	8.5523e-06
FBtr0083195	2594	2420.89	15.0751	0.917626
FBtr0085012	1392	1218.89	181	21.8824
FBtr0330152	1392	1218.89	181	21.8824
FBtr0290136	2488	2314.89	0	0
FBtr0091898	595	421.89	9.49575	3.31674
FBtr0307309	9968	9794.89	391.975	5.89712
FBtr0307310	9842	9668.89	187.163	2.85249
FBtr0307311	10170	9996.89	0.061695	0.000909425
FBtr0307312	9817	9643.89	427.801	6.53689
FBtr0078663	2209	2035.89	325.443	23.556
FBtr0078661	2289	2115.89	494.485	34.4383
FBtr0114518	2144	1970.89	0	0
FBtr0078662	2088	1914.89	31.0723	2.39117
FBtr0078664	2368	2194.89	0	0
FBtr0088777	2412	2238.89	529	34.8181
FBtr0330177	980	806.89	38.7681	7.08014
FBtr0075552	1090	916.89	74.9195	12.0409
FBtr0075553	980	806.89	38.7681	7.08014
FBtr0075554	968	794.89	256.154	47.4872
FBtr0303531	932	758.89	100.149	19.447
FBtr0330176	1056	882.89	14.2404	2.37682
FBtr0082629	1978	1804.89	160.955	13.1412
FBtr0082628	1956	1782.89	39.56	3.26974
FBtr0082626	1949	1775.89	1923.29	159.591
FBtr0082627	2019	1845.89	1293.65	103.275
FBtr0082630	1934	1760.89	1335.54	111.766
FBtr0332493	1018	844.89	4.91215	0.856748
FBtr0070558	846	672.89	17.0879	3.74218
FBtr0089728	1044	870.89	186.57	31.5689
FBtr0339473	1026	852.89	2.16811e-07	3.74602e-08
FBtr0089729	1168	994.89	8.43021	1.24866
FBtr0088663	2280	2106.89	18491.7	1293.35
FBtr0079125	1657	1483.89	41.8808	4.15906
FBtr0079123	1760	1586.89	0	0
FBtr0079124	1596	1422.89	2499.51	258.86
FBtr0331676	2270	2096.89	251.608	17.682
FBtr0079924	777	603.89	137	33.4306
FBtr0333777	586	412.89	28.2346	10.0769
FBtr0305982	616	442.89	27.3202	9.09013
FBtr0084432	526	352.89	1308.45	546.384
FBtr0345166	2988	2814.89	178.522	9.34571
FBtr0073611	2985	2811.89	6642.03	348.084
FBtr0073610	3185	3011.89	33.3122	1.62985
FBtr0073609	3019	2845.89	10370	536.959
FBtr0073608	3158	2984.89	1646.18	81.2699
FBtr0075319	460	286.89	7.71357	3.96207
FBtr0082114	1755	1581.89	849.837	79.1664
FBtr0337035	853	679.89	0	0
FBtr0085296	835	661.89	13	2.89427
FBtr0081204	2455	2281.89	109.377	7.06341
FBtr0302874	2050	1876.89	1185.63	93.0874
FBtr0334165	2720	2546.89	18.8759	1.09214
FBtr0334164	2417	2243.89	105.092	6.90163
FBtr0302938	2179	2005.89	0	0
FBtr0088482	972	798.89	94.2279	17.381
FBtr0079225	1534	1360.89	40.0262	4.33414
FBtr0079226	922	748.89	259.974	51.1556
FBtr0070750	1867	1693.89	0	0
FBtr0340475	1864	1690.89	0	0
FBtr0273273	3439	3265.89	872	39.3456
FBtr0333010	1150	976.89	10.3059	1.55462
FBtr0081430	1231	1057.89	0	0
FBtr0307163	1294	1120.89	4.69406	0.617117
FBtr0085846	1812	1638.89	3	0.269745
FBtr0079355	1834	1660.89	606.381	53.8005
FBtr0331375	2948	2774.89	104.619	5.55579
FBtr0089082	4142	3968.89	105.467	3.91588
FBtr0301285	3854	3680.89	0	0
FBtr0089084	4190	4016.89	0	0
FBtr0089085	3691	3517.89	344.254	14.4204
FBtr0089086	5630	5456.89	11.0018	0.297098
FBtr0089083	4068	3894.89	87.2775	3.30209
FBtr0077746	1654	1480.89	9.28458	0.923892
FBtr0344854	1335	1161.89	10.7154	1.35902
FBtr0342873	4706	4532.89	403.36	13.1129
FBtr0071636	5003	4829.89	113.836	3.47315
FBtr0342874	4475	4301.89	391.892	13.4242
FBtr0071343	386	212.908	190	131.505
FBtr0340342	481	307.89	0	0
FBtr0082712	4337	4163.89	304	10.7586
FBtr0082143	990	816.89	0	0
FBtr0081371	2512	2338.89	0	0
FBtr0070609	2773	2599.89	64.4659	3.6539
FBtr0340201	2683	2509.89	0.244911	0.0143792
FBtr0070610	2818	2644.89	53.9408	3.00532
FBtr0340202	3701	3527.89	14.4672	0.604298
FBtr0070608	2703	2529.89	4.68661	0.272985
FBtr0082234	660	486.89	17.024	5.15243
FBtr0300043	640	466.89	1	0.315622
FBtr0079716	767	593.89	0	0
FBtr0085099	3478	3304.89	198.579	8.85437
FBtr0085097	3457	3283.89	78.3264	3.5148
FBtr0334310	3535	3361.89	89.7463	3.93382
FBtr0300939	3571	3397.89	37.3485	1.61974
FBtr0078328	10465	10291.9	452.741	6.48242
FBtr0078329	11414	11240.9	45.338	0.594352
FBtr0112830	10703	10529.9	63.0547	0.882421
FBtr0333284	9982	9808.89	867.866	13.0381
FBtr0076124	1984	1810.89	58.4931	4.75986
FBtr0076127	2068	1894.89	0	0
FBtr0076125	1890	1716.89	0.0797564	0.0068455
FBtr0076126	2563	2389.89	27.4271	1.69116
FBtr0076128	2056	1882.89	0	0
FBtr0077082	5102	4928.89	14.1771	0.423856
FBtr0300010	4059	3885.89	6.86793	0.260446
FBtr0072116	1608	1434.89	2	0.205397
FBtr0332634	1027	853.89	0	0
FBtr0075957	1023	849.89	61	10.5767
FBtr0310272	2101	1927.89	0	0
FBtr0074527	2126	1952.89	473.428	35.7238
FBtr0074528	1928	1754.89	122.572	10.2926
FBtr0074456	2564	2390.89	420.28	25.9036
FBtr0074455	3032	2858.89	433.72	22.356
FBtr0433504	760	586.89	14.6722	3.68402
FBtr0073510	640	466.89	483.328	152.549
FBtr0081958	1078	904.89	5	0.814247
FBtr0340014	1142	968.89	0	0
FBtr0087767	1761	1587.89	0.36718	0.0340753
FBtr0346512	1115	941.89	0	0
FBtr0078472	4964	4790.89	139.561	4.2927
FBtr0334088	5378	5204.89	163.439	4.62727
FBtr0070561	948	774.89	0	0
FBtr0332494	868	694.89	0	0
FBtr0333837	2640	2466.89	0	0
FBtr0075953	2643	2469.89	0	0
FBtr0085319	8682	8508.89	1115.21	19.3137
FBtr0078240	3490	3316.89	0	0
FBtr0308647	2683	2509.89	3	0.176136
FBtr0308648	2905	2731.89	0	0
FBtr0077080	1141	967.89	493.666	75.1603
FBtr0100168	1293	1119.89	4.61546	0.607325
FBtr0073789	1136	962.89	202.385	30.9729
FBtr0085568	2053	1879.89	0.0369746	0.00289836
FBtr0085569	2068	1894.89	2.20387e-06	1.71389e-07
FBtr0339182	2048	1874.89	0.963023	0.0756907
FBtr0076022	1834	1660.89	2698	239.377
FBtr0331925	3081	2907.89	58.7312	2.97627
FBtr0086516	3249	3075.89	756.269	36.2316
FBtr0305333	3305	3131.89	0	0
FBtr0076353	2741	2567.89	0.999971	0.0573842
FBtr0344949	5227	5053.89	0	0
FBtr0331536	3326	3152.89	0	0
FBtr0332665	2763	2589.89	2.91868e-05	1.66068e-06
FBtr0332666	2967	2793.89	0	0
FBtr0303281	422	248.908	1	0.592029
FBtr0344525	1766	1592.89	2.87525	0.265994
FBtr0084212	1551	1377.89	0	0
FBtr0084211	1489	1315.89	96.6247	10.8206
FBtr0082986	883	709.89	33	6.85022
FBtr0091445	1690	1516.89	188	18.2636
FBtr0086647	2418	2244.89	136	8.92741
FBtr0070756	1448	1274.89	367.663	42.497
FBtr0091770	540	366.89	0	0
FBtr0084656	2889	2715.89	852.843	46.2742
FBtr0345218	2907	2733.89	257.931	13.9029
FBtr0084657	3207	3033.89	20.2259	0.982405
FBtr0331437	3655	3481.89	16.4626	0.696731
FBtr0331438	3380	3206.89	216.681	9.95678
FBtr0077765	3618	3444.89	0.000432333	1.84937e-05
FBtr0077766	3232	3058.89	134.856	6.49662
FBtr0083053	723	549.89	153	41.0013
FBtr0083054	746	572.89	0	0
FBtr0340228	3848	3674.89	0	0
FBtr0081029	3800	3626.89	0	0
FBtr0302165	1751	1577.89	17.4392	1.62866
FBtr0072179	1660	1486.89	964.146	95.5533
FBtr0343336	1985	1811.89	29.1888	2.37392
FBtr0343337	1807	1633.89	224.226	20.223
FBtr0088046	1593	1419.89	1840	190.961
FBtr0300598	3913	3739.89	76.3975	3.01025
FBtr0300596	3874	3700.89	2887.22	114.962
FBtr0300597	4146	3972.89	15.1017	0.560145
FBtr0340016	3916	3742.89	293.226	11.5445
FBtr0339718	7650	7476.89	7.30434e-05	1.4396e-06
FBtr0085460	7577	7403.89	11.9974	0.238785
FBtr0339717	7623	7449.89	0.0061185	0.000121026
FBtr0089761	1561	1387.89	0.00146342	0.00015538
FBtr0301713	1566	1392.89	43.0709	4.55669
FBtr0089760	1322	1148.89	336.001	43.0968
FBtr0087329	1800	1626.89	0	0
FBtr0074348	1707	1533.89	259.541	24.9341
FBtr0306120	366	192.908	0	0
FBtr0076069	2148	1974.89	0	0
FBtr0110808	6818	6644.89	0	0
FBtr0301070	4318	4144.89	0	0
FBtr0082290	1337	1163.89	1484	187.89
FBtr0072153	1859	1685.89	44.447	3.88503
FBtr0072155	1929	1755.89	0	0
FBtr0072154	1657	1483.89	420.553	41.7639
FBtr0079960	2205	2031.89	771	55.916
FBtr0086505	1270	1096.89	115	15.4496
FBtr0078509	11411	11237.9	1245.25	16.3287
FBtr0306107	12169	11995.9	164.877	2.02539
FBtr0330159	12169	11995.9	164.877	2.02539
FBtr0078038	1533	1359.89	218	23.623
FBtr0333709	652	478.89	30.8128	9.48151
FBtr0075066	648	474.89	19899.3	6174.84
FBtr0347494	1139	965.89	3.93438	0.600247
FBtr0074465	1309	1135.89	137	17.7732
FBtr0345581	2182	2008.89	0	0
FBtr0071781	1737	1563.89	0	0
FBtr0346030	609	435.89	0	0
FBtr0333617	1754	1580.89	2596.32	242.012
FBtr0075501	1820	1646.89	74.5061	6.66667
FBtr0075500	2018	1844.89	2877.55	229.845
FBtr0075499	1870	1696.89	29.7434	2.58296
FBtr0333618	2304	2130.89	31.8617	2.20338
FBtr0333619	2233	2059.89	17.0239	1.21786
FBtr0083373	2341	2167.89	307	20.8681
FBtr0074693	5498	5324.89	1101	30.469
FBtr0073503	2505	2331.89	0	0
FBtr0346268	2632	2458.89	0	0
FBtr0086054	2461	2287.89	158.866	10.2324
FBtr0086053	1959	1785.89	92.8715	7.66319
FBtr0086055	2042	1868.89	68.1021	5.36981
FBtr0086056	1983	1809.89	132.16	10.7604
FBtr0334733	1041	867.89	0.832984	0.141434
FBtr0083326	1749	1575.89	0	0
FBtr0345255	1093	919.89	0	0
FBtr0083325	1842	1668.89	4.16702	0.367942
FBtr0344392	2067	1893.89	0	0
FBtr0344391	1719	1545.89	15.0086	1.43069
FBtr0082179	1410	1236.89	60.9914	7.2664
FBtr0331634	490	316.89	0	0
FBtr0073590	3776	3602.89	128	5.23529
FBtr0076293	1722	1548.89	3	0.285419
FBtr0071299	4267	4093.89	664	23.9009
FBtr0077166	855	681.89	196	42.3568
FBtr0073777	2510	2336.89	2442	153.989
FBtr0075363	3686	3512.89	625.936	26.2571
FBtr0302082	5384	5210.89	151.837	4.29385
FBtr0074784	5260	5086.89	383.163	11.0997
FBtr0080937	529	355.89	101.997	42.2331
FBtr0079138	863	689.89	3	0.640801
FBtr0100285	829	655.89	143.373	32.2121
FBtr0330308	13232	13058.9	307.074	3.46512
FBtr0084668	13284	13110.9	49.857	0.560371
FBtr0306172	13284	13110.9	1228.16	13.804
FBtr0084667	8876	8702.89	50.1829	0.849716
FBtr0330309	13284	13110.9	49.857	0.560371
FBtr0339135	13311	13137.9	682.868	7.65936
FBtr0345508	1474	1300.89	13.175	1.49242
FBtr0070253	859	685.89	0	0
FBtr0339576	905	731.89	20.7945	4.18682
FBtr0339577	855	681.89	85.0305	18.3756
FBtr0300352	799	625.89	0	0
FBtr0084572	4088	3914.89	82	3.08657
FBtr0084573	3590	3416.89	284	12.2481
FBtr0084981	957	783.89	7	1.31591
FBtr0091659	755	581.89	0	0
FBtr0075886	1488	1314.89	381.634	42.77
FBtr0332076	1568	1394.89	73.366	7.75062
FBtr0333183	1101	927.89	2.58473	0.410488
FBtr0333184	986	812.89	3.163	0.573388
FBtr0070642	729	555.89	109.864	29.1237
FBtr0306921	2631	2457.89	19.0069	1.13954
FBtr0306922	2694	2520.89	0	0
FBtr0111126	2156	1982.89	641.648	47.6848
FBtr0334157	2764	2590.89	38.352	2.18133
FBtr0084027	1949	1775.89	54.5391	4.52557
FBtr0333928	2280	2106.89	25.4609	1.78079
